Dagsetning: 2013/09/18 | Upphafstími: 15:46:15,091 | Lokatími: 15:46:16,291 | Mælitíðni (Hz): 1000 | Sample pr. channel: 100
Mæliferill: 1 | Stefna: Fram | Álag: Lóð | Fjarlægð frá enda: 20m
Upplýsingar: Hér koma einhverjar upplýsingar um verkefnið 
Annað: Hér er hægt að slá inn einhverjar aðrar upplýsingar

Analog input:
Dev1/ai0	Dev1/ai1	Dev1/ai2	Dev1/ai3	Dev1/ai4	Dev1/ai5	Dev1/ai6	Dev1/ai7	Dev1/ai16	Dev1/ai17	Dev1/ai18	Dev1/ai19	Dev1/ai20	Dev1/ai21	Dev1/ai22	Dev1/ai23	#Dev2/ai0	Dev2/ai1	Dev2/ai2	Dev2/ai3	Dev2/ai4	Dev2/ai5	Dev2/ai6	Dev2/ai7
0.001514	-0.000758	0.000263	0.000691	0.000428	-0.000758	0.002304	0.008724	-0.013037	-0.001153	-0.000494	0.004016	0.002502	0.002699	0.001349	0.000033	-0.001650	0.000424	0.001115	-0.003461	-0.003066	-0.001387	0.000917	0.000885
0.001679	-0.000659	0.000098	0.000559	0.000296	-0.000790	0.001481	0.009514	-0.011885	-0.003161	0.000197	0.004082	0.002831	0.002897	0.001547	0.000066	-0.001716	-0.000004	0.001708	-0.003033	-0.003198	-0.001617	0.000687	0.000917
0.001876	-0.000692	-0.000000	0.000493	0.000263	-0.000790	0.000724	0.010271	-0.010502	-0.005268	0.000921	0.003819	0.003160	0.003028	0.001810	0.000098	-0.001749	-0.000432	0.002201	-0.002506	-0.003263	-0.001848	0.000424	0.000852
0.001975	-0.000560	-0.000132	0.000395	0.000263	-0.000823	0.000098	0.010666	-0.009021	-0.007309	0.001745	0.003456	0.003391	0.003094	0.001942	0.000197	-0.001749	-0.000794	0.002563	-0.001914	-0.003198	-0.002111	0.000226	0.000819
0.001942	-0.000395	-0.000264	0.000263	0.000362	-0.000823	-0.000494	0.010963	-0.007375	-0.009218	0.002600	0.002897	0.003588	0.003061	0.002140	0.000197	-0.001683	-0.001091	0.002761	-0.001420	-0.003099	-0.002309	-0.000070	0.000753
0.001909	-0.000264	-0.000395	0.000230	0.000362	-0.000889	-0.001021	0.011029	-0.005630	-0.010996	0.003259	0.002140	0.003753	0.002996	0.002370	0.000329	-0.001650	-0.001420	0.002860	-0.000860	-0.003000	-0.002539	-0.000399	0.000687
0.001843	-0.000033	-0.000494	0.000230	0.000329	-0.000922	-0.001449	0.010930	-0.003688	-0.012478	0.003753	0.001349	0.003819	0.002996	0.002469	0.000395	-0.001486	-0.001584	0.002860	-0.000333	-0.002802	-0.002671	-0.000761	0.000654
0.001712	0.000098	-0.000527	0.000329	0.000296	-0.000922	-0.001844	0.010502	-0.001745	-0.013729	0.004148	0.000559	0.003852	0.002963	0.002600	0.000493	-0.001354	-0.001782	0.002761	0.000160	-0.002539	-0.002802	-0.001091	0.000522
0.001448	0.000230	-0.000560	0.000362	0.000131	-0.000988	-0.002107	0.010008	0.000230	-0.014552	0.004148	-0.000297	0.003917	0.002963	0.002535	0.000493	-0.001189	-0.001848	0.002596	0.000654	-0.002276	-0.002868	-0.001420	0.000424
0.001218	0.000395	-0.000626	0.000362	0.000033	-0.000988	-0.002404	0.009349	0.002205	-0.015112	0.003983	-0.000988	0.003917	0.002963	0.002337	0.000625	-0.000959	-0.001914	0.002366	0.001016	-0.001881	-0.002967	-0.001782	0.000292
0.001020	0.000461	-0.000659	0.000296	-0.000198	-0.001021	-0.002535	0.008526	0.004115	-0.015210	0.003621	-0.001646	0.003753	0.002996	0.002140	0.000658	-0.000761	-0.001881	0.002037	0.001411	-0.001552	-0.002934	-0.002144	0.000160
0.000790	0.000461	-0.000692	0.000230	-0.000297	-0.000955	-0.002700	0.007605	0.005926	-0.015046	0.003028	-0.002107	0.003621	0.003061	0.001909	0.000757	-0.000630	-0.001815	0.001708	0.001773	-0.001189	-0.002967	-0.002473	0.000029
0.000559	0.000428	-0.000692	0.000066	-0.000395	-0.000955	-0.002799	0.006617	0.007572	-0.014519	0.002304	-0.002535	0.003456	0.003094	0.001580	0.000889	-0.000465	-0.001683	0.001312	0.002070	-0.000860	-0.002835	-0.002770	-0.000202
0.000362	0.000428	-0.000659	0.000033	-0.000428	-0.000988	-0.002865	0.005498	0.009119	-0.013828	0.001415	-0.002832	0.003193	0.003226	0.001448	0.001020	-0.000235	-0.001552	0.000917	0.002267	-0.000465	-0.002802	-0.003033	-0.000399
0.000230	0.000395	-0.000560	-0.000033	-0.000395	-0.000922	-0.002897	0.004444	0.010403	-0.012675	0.000395	-0.003029	0.002897	0.003358	0.001284	0.001218	-0.000103	-0.001354	0.000588	0.002432	-0.000136	-0.002671	-0.003329	-0.000531
0.000033	0.000362	-0.000494	-0.000033	-0.000362	-0.000922	-0.002963	0.003292	0.011588	-0.011358	-0.000758	-0.003128	0.002535	0.003456	0.001284	0.001415	0.000029	-0.001156	0.000193	0.002531	0.000127	-0.002375	-0.003527	-0.000761
-0.000231	0.000296	-0.000428	-0.000132	-0.000297	-0.000823	-0.002930	0.002205	0.012576	-0.009943	-0.002009	-0.003095	0.002173	0.003588	0.001382	0.001646	0.000193	-0.000893	-0.000103	0.002563	0.000457	-0.002243	-0.003658	-0.000959
-0.000494	0.000197	-0.000330	-0.000165	-0.000231	-0.000758	-0.002865	0.001185	0.013333	-0.008330	-0.003260	-0.002963	0.001777	0.003654	0.001580	0.001843	0.000391	-0.000761	-0.000432	0.002563	0.000687	-0.002012	-0.003757	-0.001189
-0.000659	0.000164	-0.000198	-0.000297	-0.000297	-0.000659	-0.002766	0.000197	0.013827	-0.006651	-0.004511	-0.002766	0.001317	0.003654	0.002008	0.002041	0.000555	-0.000630	-0.000630	0.002465	0.000917	-0.001749	-0.003856	-0.001420
-0.000823	0.000066	-0.000165	-0.000428	-0.000297	-0.000560	-0.002667	-0.000790	0.013991	-0.004873	-0.005828	-0.002568	0.000856	0.003687	0.002304	0.002205	0.000753	-0.000465	-0.000827	0.002300	0.001049	-0.001453	-0.003823	-0.001617
-0.001021	-0.000000	-0.000099	-0.000527	-0.000198	-0.000527	-0.002535	-0.001646	0.013926	-0.003062	-0.007111	-0.002338	0.000428	0.003654	0.002765	0.002271	0.000917	-0.000301	-0.000992	0.002135	0.001115	-0.001189	-0.003790	-0.001815
-0.001186	-0.000066	-0.000099	-0.000593	-0.000132	-0.000395	-0.002371	-0.002404	0.013596	-0.001218	-0.008297	-0.002009	0.000033	0.003621	0.003127	0.002337	0.001115	-0.000169	-0.001124	0.001839	0.001214	-0.000827	-0.003691	-0.002012
-0.001383	-0.000132	-0.000099	-0.000560	-0.000033	-0.000362	-0.002206	-0.003029	0.012905	0.000592	-0.009383	-0.001581	-0.000297	0.003489	0.003424	0.002304	0.001312	-0.000004	-0.001222	0.001477	0.001280	-0.000531	-0.003461	-0.002144
-0.001548	-0.000198	-0.000066	-0.000527	0.000066	-0.000231	-0.001976	-0.003589	0.012115	0.002403	-0.010272	-0.001186	-0.000626	0.003325	0.003687	0.002173	0.001444	0.000094	-0.001387	0.001148	0.001247	-0.000301	-0.003296	-0.002243
-0.001614	-0.000297	-0.000066	-0.000428	0.000131	-0.000198	-0.001811	-0.004116	0.011094	0.004181	-0.010930	-0.000725	-0.000856	0.003226	0.003852	0.002041	0.001543	0.000193	-0.001354	0.000687	0.001181	0.000029	-0.003033	-0.002375
-0.001679	-0.000428	-0.000099	-0.000297	0.000230	-0.000099	-0.001548	-0.004379	0.009876	0.005860	-0.011457	-0.000330	-0.001153	0.002897	0.003852	0.001876	0.001642	0.000391	-0.001387	0.000259	0.001115	0.000259	-0.002737	-0.002407
-0.001679	-0.000494	-0.000099	-0.000231	0.000362	-0.000033	-0.001317	-0.004675	0.008559	0.007473	-0.011655	0.000164	-0.001416	0.002600	0.003786	0.001777	0.001642	0.000490	-0.001321	-0.000103	0.001016	0.000555	-0.002375	-0.002473
-0.001646	-0.000593	-0.000132	-0.000198	0.000428	0.000098	-0.001087	-0.004840	0.007144	0.009020	-0.011622	0.000526	-0.001614	0.002008	0.003654	0.001580	0.001708	0.000687	-0.001222	-0.000465	0.000852	0.000753	-0.002078	-0.002440
-0.001548	-0.000626	-0.000132	-0.000165	0.000559	0.000197	-0.000856	-0.004906	0.005629	0.010403	-0.011358	0.000790	-0.001844	0.001382	0.003522	0.001448	0.001675	0.000852	-0.001156	-0.000794	0.000720	0.001016	-0.001650	-0.002440
-0.001416	-0.000758	-0.000132	-0.000132	0.000625	0.000362	-0.000593	-0.004939	0.004082	0.011654	-0.010667	0.000856	-0.002107	0.000592	0.003259	0.001284	0.001642	0.001016	-0.001025	-0.001189	0.000588	0.001115	-0.001222	-0.002342
-0.001317	-0.000823	-0.000099	-0.000099	0.000658	0.000493	-0.000297	-0.004873	0.002469	0.012708	-0.009778	0.000724	-0.002338	-0.000198	0.002996	0.001218	0.001642	0.001181	-0.000926	-0.001453	0.000358	0.001214	-0.000794	-0.002309
-0.001021	-0.000889	-0.000033	-0.000033	0.000691	0.000592	-0.000033	-0.004774	0.000889	0.013531	-0.008692	0.000296	-0.002568	-0.001021	0.002666	0.001152	0.001708	0.001411	-0.000729	-0.001584	0.000160	0.001312	-0.000399	-0.002177
-0.000790	-0.000889	0.000098	0.000098	0.000691	0.000790	0.000230	-0.004544	-0.000692	0.014189	-0.007276	-0.000395	-0.002766	-0.001811	0.002337	0.001152	0.001675	0.001543	-0.000630	-0.001749	-0.000070	0.001345	0.000029	-0.002111
-0.000527	-0.000823	0.000098	0.000197	0.000625	0.000921	0.000526	-0.004313	-0.002173	0.014650	-0.005696	-0.001218	-0.002996	-0.002568	0.001909	0.001218	0.001708	0.001708	-0.000498	-0.001815	-0.000235	0.001312	0.000424	-0.001914
-0.000297	-0.000790	0.000230	0.000263	0.000559	0.001119	0.000856	-0.003951	-0.003556	0.014847	-0.004017	-0.002239	-0.003194	-0.003227	0.001415	0.001317	0.001773	0.001905	-0.000333	-0.001815	-0.000465	0.001280	0.000819	-0.001815
-0.000000	-0.000692	0.000296	0.000230	0.000493	0.001251	0.001119	-0.003589	-0.004906	0.014749	-0.002206	-0.003260	-0.003260	-0.003688	0.000889	0.001481	0.001773	0.002070	-0.000202	-0.001815	-0.000564	0.001214	0.001214	-0.001650
0.000230	-0.000560	0.000395	0.000263	0.000428	0.001382	0.001284	-0.003260	-0.006025	0.014419	-0.000362	-0.004346	-0.003325	-0.004050	0.000329	0.001679	0.001839	0.002135	-0.000103	-0.001782	-0.000663	0.001115	0.001543	-0.001420
0.000493	-0.000330	0.000461	0.000230	0.000329	0.001481	0.001481	-0.002799	-0.007144	0.013662	0.001448	-0.005367	-0.003325	-0.004247	-0.000165	0.001975	0.001839	0.002267	0.000094	-0.001683	-0.000794	0.000983	0.001839	-0.001288
0.000724	-0.000198	0.000559	0.000230	0.000230	0.001481	0.001613	-0.002469	-0.008033	0.012740	0.003226	-0.006190	-0.003260	-0.004247	-0.000659	0.002205	0.001839	0.002267	0.000226	-0.001650	-0.000827	0.000885	0.002004	-0.001124
0.000921	0.000033	0.000658	0.000263	0.000098	0.001481	0.001745	-0.002041	-0.008692	0.011456	0.004971	-0.006914	-0.003161	-0.004148	-0.001120	0.002535	0.001806	0.002267	0.000358	-0.001552	-0.000827	0.000753	0.002234	-0.000926
0.001020	0.000230	0.000658	0.000296	-0.000066	0.001448	0.001777	-0.001614	-0.009284	0.010074	0.006617	-0.007408	-0.002996	-0.003918	-0.001482	0.002765	0.001806	0.002201	0.000555	-0.001453	-0.000761	0.000555	0.002366	-0.000794
0.001152	0.000493	0.000724	0.000329	-0.000264	0.001317	0.001810	-0.001186	-0.009581	0.008461	0.008230	-0.007638	-0.002832	-0.003589	-0.001778	0.002897	0.001806	0.002103	0.000786	-0.001288	-0.000729	0.000490	0.002399	-0.000630
0.001284	0.000691	0.000691	0.000296	-0.000494	0.001185	0.001777	-0.000790	-0.009712	0.006617	0.009679	-0.007737	-0.002502	-0.003227	-0.002074	0.003061	0.001708	0.002004	0.001016	-0.001156	-0.000564	0.000358	0.002399	-0.000399
0.001349	0.000921	0.000691	0.000329	-0.000692	0.001020	0.001712	-0.000362	-0.009614	0.004806	0.011029	-0.007539	-0.002404	-0.002799	-0.002206	0.003127	0.001708	0.001708	0.001214	-0.000926	-0.000498	0.000259	0.002399	-0.000235
0.001349	0.001020	0.000691	0.000296	-0.000889	0.000889	0.001646	0.000066	-0.009383	0.002798	0.012214	-0.007177	-0.002206	-0.002404	-0.002404	0.002963	0.001708	0.001543	0.001477	-0.000696	-0.000399	0.000160	0.002267	-0.000037
0.001448	0.001218	0.000625	0.000197	-0.000889	0.000658	0.001547	0.000428	-0.008856	0.000823	0.013234	-0.006618	-0.002140	-0.001976	-0.002469	0.002798	0.001675	0.001345	0.001708	-0.000399	-0.000301	0.000094	0.002135	0.000127
0.001448	0.001349	0.000658	0.000296	-0.000922	0.000559	0.001415	0.000757	-0.008297	-0.001186	0.014057	-0.005860	-0.002173	-0.001712	-0.002535	0.002403	0.001609	0.001082	0.001938	-0.000070	-0.000202	0.000062	0.001938	0.000292
0.001448	0.001382	0.000559	0.000329	-0.000922	0.000263	0.001317	0.001086	-0.007539	-0.003062	0.014551	-0.005037	-0.002206	-0.001548	-0.002502	0.001942	0.001609	0.000917	0.002201	0.000292	-0.000136	0.000062	0.001806	0.000457
0.001382	0.001382	0.000526	0.000395	-0.000856	0.000098	0.001185	0.001317	-0.006651	-0.004840	0.014815	-0.004083	-0.002239	-0.001449	-0.002535	0.001317	0.001543	0.000687	0.002333	0.000753	-0.000136	0.000062	0.001609	0.000654
0.001415	0.001382	0.000461	0.000428	-0.000790	-0.000132	0.001020	0.001547	-0.005663	-0.006486	0.014749	-0.002996	-0.002338	-0.001482	-0.002502	0.000559	0.001444	0.000555	0.002498	0.001181	-0.000103	0.000062	0.001411	0.000819
0.001284	0.001284	0.000395	0.000395	-0.000856	-0.000395	0.000856	0.001810	-0.004576	-0.008000	0.014518	-0.001811	-0.002502	-0.001614	-0.002502	-0.000264	0.001345	0.000391	0.002531	0.001543	-0.000103	0.000127	0.001214	0.000950
0.001218	0.001284	0.000296	0.000428	-0.000790	-0.000560	0.000724	0.002008	-0.003490	-0.009350	0.013959	-0.000494	-0.002601	-0.001910	-0.002502	-0.000988	0.001214	0.000292	0.002629	0.001938	-0.000136	0.000127	0.000983	0.001115
0.001020	0.001251	0.000230	0.000362	-0.000758	-0.000692	0.000592	0.002107	-0.002404	-0.010437	0.013070	0.000954	-0.002667	-0.002107	-0.002469	-0.001712	0.001082	0.000193	0.002596	0.002366	-0.000136	0.000160	0.000753	0.001280
0.000856	0.001119	0.000197	0.000329	-0.000659	-0.000856	0.000428	0.002173	-0.001284	-0.011325	0.011983	0.002469	-0.002766	-0.002404	-0.002535	-0.002272	0.000852	0.000193	0.002563	0.002662	-0.000103	0.000160	0.000588	0.001378
0.000724	0.000954	0.000098	0.000230	-0.000494	-0.000988	0.000296	0.002271	-0.000297	-0.011951	0.010699	0.004115	-0.002832	-0.002832	-0.002568	-0.002766	0.000687	0.000226	0.002465	0.003024	-0.000136	0.000127	0.000358	0.001543
0.000526	0.000856	-0.000000	0.000263	-0.000264	-0.001054	0.000230	0.002304	0.000691	-0.012247	0.009185	0.005794	-0.002897	-0.003161	-0.002568	-0.003128	0.000424	0.000259	0.002333	0.003255	-0.000037	0.000160	0.000226	0.001642
0.000362	0.000625	-0.000033	0.000197	-0.000000	-0.001087	0.000066	0.002271	0.001547	-0.012313	0.007440	0.007440	-0.002865	-0.003523	-0.002601	-0.003325	0.000160	0.000358	0.002135	0.003386	0.000062	0.000094	0.000029	0.001675
0.000230	0.000493	-0.000066	0.000263	0.000296	-0.001087	-0.000132	0.002238	0.002337	-0.012083	0.005531	0.009152	-0.002799	-0.003753	-0.002601	-0.003457	-0.000136	0.000490	0.002004	0.003518	0.000193	0.000062	-0.000070	0.001740
-0.000000	0.000428	-0.000132	0.000164	0.000493	-0.001120	-0.000264	0.002238	0.003061	-0.011556	0.003555	0.010633	-0.002667	-0.003984	-0.002601	-0.003391	-0.000366	0.000555	0.001773	0.003551	0.000358	-0.000070	-0.000169	0.001740
-0.000165	0.000263	-0.000231	0.000131	0.000691	-0.001087	-0.000362	0.002107	0.003687	-0.010733	0.001580	0.011917	-0.002535	-0.004017	-0.002535	-0.003325	-0.000597	0.000720	0.001543	0.003419	0.000621	-0.000136	-0.000235	0.001708
-0.000330	0.000197	-0.000297	0.000066	0.000823	-0.000955	-0.000461	0.001975	0.004247	-0.009745	-0.000395	0.013004	-0.002272	-0.003885	-0.002535	-0.003029	-0.000860	0.000753	0.001280	0.003321	0.000885	-0.000169	-0.000301	0.001708
-0.000461	0.000033	-0.000198	-0.000000	0.001020	-0.000889	-0.000527	0.001843	0.004675	-0.008560	-0.002371	0.013662	-0.001943	-0.003655	-0.002502	-0.002799	-0.001156	0.000786	0.001049	0.003090	0.001148	-0.000301	-0.000333	0.001642
-0.000494	-0.000066	-0.000264	-0.000033	0.001053	-0.000758	-0.000659	0.001646	0.005004	-0.007210	-0.004313	0.014123	-0.001614	-0.003161	-0.002437	-0.002601	-0.001354	0.000786	0.000786	0.002761	0.001510	-0.000366	-0.000301	0.001510
-0.000560	-0.000165	-0.000198	0.000033	0.001185	-0.000659	-0.000790	0.001547	0.005267	-0.005729	-0.006124	0.014189	-0.001153	-0.002535	-0.002469	-0.002305	-0.001519	0.000687	0.000555	0.002465	0.001806	-0.000432	-0.000333	0.001444
-0.000626	-0.000231	-0.000132	0.000033	0.001284	-0.000494	-0.000823	0.001349	0.005366	-0.004247	-0.007836	0.013926	-0.000593	-0.001844	-0.002437	-0.002107	-0.001782	0.000621	0.000325	0.002004	0.002103	-0.000465	-0.000301	0.001378
-0.000659	-0.000330	-0.000033	0.000098	0.001317	-0.000362	-0.000922	0.001218	0.005366	-0.002766	-0.009416	0.013333	0.000033	-0.001054	-0.002338	-0.001910	-0.001947	0.000424	0.000193	0.001675	0.002366	-0.000465	-0.000366	0.001280
-0.000626	-0.000362	0.000066	0.000131	0.001415	-0.000231	-0.000922	0.001053	0.005333	-0.001251	-0.010700	0.012510	0.000790	-0.000198	-0.002305	-0.001745	-0.002078	0.000391	0.000029	0.001280	0.002596	-0.000399	-0.000301	0.001148
-0.000560	-0.000362	0.000164	0.000164	0.001349	-0.000000	-0.000955	0.000856	0.005135	0.000098	-0.011852	0.011358	0.001547	0.000592	-0.002272	-0.001581	-0.002276	0.000094	-0.000103	0.000786	0.002728	-0.000202	-0.000399	0.001016
-0.000461	-0.000395	0.000296	0.000164	0.001218	0.000164	-0.000922	0.000592	0.004806	0.001415	-0.012708	0.010041	0.002469	0.001382	-0.002272	-0.001482	-0.002342	-0.000004	-0.000301	0.000490	0.002794	-0.000070	-0.000399	0.000917
-0.000362	-0.000362	0.000362	0.000197	0.001119	0.000362	-0.000922	0.000395	0.004576	0.002633	-0.013334	0.008461	0.003489	0.002107	-0.002272	-0.001449	-0.002375	-0.000235	-0.000366	0.000226	0.002761	0.000160	-0.000432	0.000786
-0.000264	-0.000428	0.000493	0.000164	0.000954	0.000559	-0.000922	0.000131	0.004115	0.003621	-0.013663	0.006815	0.004576	0.002699	-0.002239	-0.001482	-0.002605	-0.000432	-0.000465	-0.000103	0.002596	0.000391	-0.000531	0.000720
-0.000132	-0.000428	0.000592	0.000296	0.000790	0.000724	-0.000823	-0.000066	0.003753	0.004510	-0.013762	0.004971	0.005728	0.003160	-0.002338	-0.001614	-0.002539	-0.000564	-0.000531	-0.000366	0.002432	0.000687	-0.000531	0.000588
-0.000099	-0.000395	0.000658	0.000362	0.000559	0.000921	-0.000790	-0.000264	0.003226	0.005168	-0.013465	0.003127	0.006815	0.003522	-0.002239	-0.001745	-0.002539	-0.000696	-0.000564	-0.000498	0.002201	0.000983	-0.000597	0.000457
0.000066	-0.000362	0.000724	0.000428	0.000395	0.001086	-0.000692	-0.000494	0.002765	0.005761	-0.013004	0.001218	0.008000	0.003753	-0.002239	-0.001976	-0.002605	-0.000827	-0.000630	-0.000630	0.001872	0.001312	-0.000564	0.000292
0.000197	-0.000264	0.000790	0.000526	0.000230	0.001218	-0.000626	-0.000560	0.002238	0.006156	-0.012280	-0.000692	0.008987	0.003786	-0.002140	-0.002305	-0.002539	-0.000959	-0.000663	-0.000630	0.001576	0.001444	-0.000564	0.000226
0.000263	-0.000165	0.000823	0.000559	0.000033	0.001284	-0.000461	-0.000692	0.001745	0.006387	-0.011227	-0.002437	0.009876	0.003720	-0.001877	-0.002601	-0.002506	-0.000992	-0.000663	-0.000663	0.001214	0.001708	-0.000531	-0.000004
0.000428	-0.000099	0.000757	0.000625	-0.000033	0.001317	-0.000330	-0.000692	0.001152	0.006518	-0.010173	-0.004181	0.010666	0.003588	-0.001614	-0.002865	-0.002539	-0.001058	-0.000663	-0.000597	0.000852	0.001806	-0.000333	-0.000169
0.000461	-0.000000	0.000757	0.000592	-0.000165	0.001349	-0.000198	-0.000790	0.000658	0.006551	-0.008758	-0.005762	0.011226	0.003358	-0.001218	-0.003194	-0.002572	-0.001156	-0.000597	-0.000564	0.000457	0.001971	-0.000202	-0.000333
0.000559	0.000098	0.000691	0.000625	-0.000264	0.001349	-0.000033	-0.000790	0.000164	0.006419	-0.007243	-0.007243	0.011555	0.003160	-0.000790	-0.003391	-0.002539	-0.001189	-0.000531	-0.000564	0.000127	0.002070	0.000029	-0.000564
0.000559	0.000131	0.000658	0.000724	-0.000362	0.001317	0.000230	-0.000790	-0.000297	0.006222	-0.005597	-0.008593	0.011588	0.002930	-0.000132	-0.003457	-0.002375	-0.001222	-0.000498	-0.000498	-0.000169	0.002004	0.000325	-0.000761
0.000526	0.000197	0.000493	0.000790	-0.000362	0.001251	0.000428	-0.000823	-0.000692	0.005959	-0.003918	-0.009910	0.011391	0.002798	0.000625	-0.003490	-0.002243	-0.001124	-0.000432	-0.000498	-0.000465	0.001971	0.000555	-0.000959
0.000493	0.000230	0.000428	0.000790	-0.000297	0.001185	0.000691	-0.000823	-0.001120	0.005662	-0.002107	-0.010996	0.010963	0.002699	0.001317	-0.003325	-0.002144	-0.001156	-0.000399	-0.000564	-0.000597	0.001872	0.000885	-0.001091
0.000461	0.000296	0.000296	0.000856	-0.000297	0.001053	0.000889	-0.000725	-0.001416	0.005267	-0.000330	-0.011951	0.010205	0.002666	0.002107	-0.003062	-0.001979	-0.001156	-0.000399	-0.000630	-0.000794	0.001773	0.001181	-0.001222
0.000461	0.000362	0.000164	0.000757	-0.000297	0.000921	0.001086	-0.000725	-0.001712	0.004806	0.001448	-0.012675	0.009251	0.002831	0.002864	-0.002733	-0.001881	-0.001124	-0.000399	-0.000761	-0.000893	0.001543	0.001444	-0.001255
0.000395	0.000461	0.000098	0.000724	-0.000264	0.000757	0.001349	-0.000692	-0.001844	0.004345	0.003094	-0.013169	0.008066	0.002996	0.003621	-0.002272	-0.001815	-0.001058	-0.000564	-0.000860	-0.000926	0.001378	0.001675	-0.001156
0.000395	0.000526	-0.000033	0.000592	-0.000198	0.000691	0.001580	-0.000626	-0.001976	0.003687	0.004642	-0.013432	0.006683	0.003226	0.004247	-0.001745	-0.001782	-0.000992	-0.000794	-0.001058	-0.000926	0.001280	0.001905	-0.001025
0.000395	0.000493	-0.000132	0.000493	-0.000198	0.000559	0.001712	-0.000626	-0.002107	0.003127	0.006024	-0.013465	0.005103	0.003654	0.004806	-0.001251	-0.001650	-0.000959	-0.000959	-0.001156	-0.000893	0.001049	0.002004	-0.000827
0.000329	0.000493	-0.000198	0.000362	-0.000132	0.000493	0.001810	-0.000494	-0.002107	0.002502	0.007308	-0.013169	0.003456	0.003983	0.005333	-0.000790	-0.001552	-0.000893	-0.001321	-0.001321	-0.000794	0.000819	0.002070	-0.000564
0.000230	0.000428	-0.000297	0.000263	-0.000099	0.000329	0.001876	-0.000330	-0.002041	0.001942	0.008296	-0.012609	0.001679	0.004345	0.005728	-0.000264	-0.001486	-0.000926	-0.001650	-0.001453	-0.000761	0.000654	0.002103	-0.000268
0.000197	0.000428	-0.000330	0.000131	-0.000066	0.000230	0.001909	-0.000231	-0.002041	0.001251	0.009119	-0.011852	-0.000132	0.004642	0.005991	0.000131	-0.001354	-0.001058	-0.002012	-0.001552	-0.000663	0.000490	0.002037	0.000127
0.000164	0.000329	-0.000395	-0.000033	-0.000000	0.000131	0.001876	-0.000099	-0.001976	0.000592	0.009679	-0.010832	-0.001976	0.004905	0.006156	0.000592	-0.001321	-0.001255	-0.002440	-0.001552	-0.000531	0.000325	0.001905	0.000490
0.000164	0.000329	-0.000395	-0.000165	0.000033	-0.000000	0.001810	0.000066	-0.001877	-0.000099	0.010074	-0.009614	-0.003819	0.005103	0.006222	0.001020	-0.001222	-0.001519	-0.002737	-0.001584	-0.000498	0.000094	0.001708	0.000917
0.000164	0.000263	-0.000395	-0.000362	0.000098	-0.000066	0.001712	0.000164	-0.001745	-0.000659	0.010238	-0.008231	-0.005597	0.005135	0.006123	0.001415	-0.001189	-0.001881	-0.003000	-0.001552	-0.000465	-0.000037	0.001576	0.001312
0.000131	0.000197	-0.000428	-0.000560	0.000066	-0.000198	0.001481	0.000263	-0.001548	-0.001251	0.010173	-0.006749	-0.007276	0.005103	0.005959	0.001909	-0.001058	-0.002276	-0.003198	-0.001486	-0.000399	-0.000136	0.001280	0.001576
0.000098	0.000066	-0.000428	-0.000659	0.000033	-0.000297	0.001317	0.000428	-0.001416	-0.001778	0.009942	-0.005136	-0.008790	0.005037	0.005695	0.002304	-0.000992	-0.002671	-0.003395	-0.001354	-0.000432	-0.000301	0.001049	0.001872
